Id Inscripció,Nom,Nom Lliga,Territorial de la competició,Entitat,Territorial del club,Estat,Codi Lliga,Data Pagament Albara,Data Introducció,Accés a les fases,Is Impresa?,Nivell,Núm. sorteig,Modalitat,Categoria,Subcategoria,Dia partit,Horari partit,Observacions,Grups,Email
214347,CE Vincit-Provençalenc A,FUTBOL 5 ALEVÍ FEMENÍ 1ª FASE CEEB,,CE Vincit-Provençalenc,Genèrica,Tramitada,,2025-09-24,2025-09-21,,1,Nivell B,Casa,FUTBOL 5,ALEVÍ,FEMENÍ,Divendres,19:00 h,,,cevincit@gmail.com
214346,CE Vincit-Provençalenc A,FUTBOL 5 PREALEVÍ MIXT 1ª FASE CEEB,,CE Vincit-Provençalenc,Genèrica,Tramitada,,2025-09-24,2025-09-21,,1,Nivell C,Casa,FUTBOL 5,PREALEVÍ,MIXT,Divendres,18:00 h,,,cevincit@gmail.com
214345,CE Vincit-Provençalenc D,FUTBOL 5 INFANTIL MIXT 1ª FASE CEEB,,CE Vincit-Provençalenc,Genèrica,Tramitada,,2025-09-24,2025-09-21,,1,Nivell C,Casa,FUTBOL 5,INFANTIL,MIXT,Divendres,20:00 h,,,cevincit@gmail.com
214344,"SEE APA Escola del Mar ""A""",FUTBOL 5 ALEVÍ MIXT 1ª FASE CEEB,,SEE APA Escola del Mar,Genèrica,Tramitada,,2025-09-23,2025-09-20,,1,Nivell E,7,FUTBOL 5,ALEVÍ,MIXT,Divendres,18:15 h,,,estelesports@hotmail.com
214343,"AI Estel Vallseca ""B""",FUTBOL 5 CADET FEMENÍ 1ª FASE CEEB,,AI Estel Vallseca,Genèrica,Tramitada,,2025-09-23,2025-09-20,,1,Nivell E,7,FUTBOL 5,CADET,FEMENÍ,Divendres,19:15 h,,,estelesports@hotmail.com
214342,"AI Estel Vallseca ""A""",FUTBOL 5 CADET FEMENÍ 1ª FASE CEEB,,AI Estel Vallseca,Genèrica,Tramitada,,2025-09-23,2025-09-20,,1,Nivell C,7,FUTBOL 5,CADET,FEMENÍ,Divendres,20:15 h,,,estelesports@hotmail.com
214341,"AI Estel Vallseca ""A""",FUTBOL 5 PREINFANTIL FEMENÍ 1ª FASE CEEB,,AI Estel Vallseca,Genèrica,Tramitada,,2025-09-23,2025-09-20,,1,Nivell E,3,FUTBOL 5,PREINFANTIL,FEMENÍ,Divendres,19:15 h,,,estelesports@hotmail.com
214340,"AI Estel Vallseca ""A""",FUTBOL 5 INFANTIL MIXT 1ª FASE CEEB,,AI Estel Vallseca,Genèrica,Tramitada,,2025-09-23,2025-09-20,,1,Nivell E,3,FUTBOL 5,INFANTIL,MIXT,Divendres,20:15 h,,,estelesports@hotmail.com
214339,"AI Estel Vallseca ""A""",FUTBOL 5 ALEVÍ FEMENÍ 1ª FASE CEEB,,AI Estel Vallseca,Genèrica,Tramitada,,2025-09-23,2025-09-20,,1,Nivell E,3,FUTBOL 5,ALEVÍ,FEMENÍ,Divendres,18:15 h,,,estelesports@hotmail.com
214338,"AI Estel Vallseca ""A""",FUTBOL 5 LLIGA ABSOLUTA MIXT 1ª FASE CEEB,,AI Estel Vallseca,Genèrica,Tramitada,,2025-09-23,2025-09-20,,1,Nivell A,3,FUTBOL 5,SÈNIOR,MIXT,Divendres,21:15 h,,,estelesports@hotmail.com
214337,"Club Esportiu Laietà (Futbol 5) ""A""",FUTBOL 5 CADET MIXT 1ª FASE CEEB,,Club Esportiu Laietà (Futbol 5),Genèrica,Tramitada,,2025-09-30,2025-09-20,,1,Nivell E,Casa,FUTBOL 5,CADET,MIXT,Divendres,20:15 h,,,david.raventos22@gmail.com
214336,Institució Montserrat,FUTBOL 5 MENUDETS|MENUDETES MIXT 1ª FASE CEEB,,Institució Montserrat,Genèrica,Tramitada,,2025-09-30,2025-09-20,,1,Nivell E,Fora,FUTBOL 5,MENUDETS,MIXT,Divendres,18:15 h,,,imfutbolsala@gmail.com
214329,Institució Montserrat,FUTBOL 5 MENUTS|MENUDES MIXT 1ª FASE CEEB,,Institució Montserrat,Genèrica,Tramitada,,2025-09-30,2025-09-20,,1,Nivell E,Casa,FUTBOL 5,MENUTS,MIXT,Divendres,18:15 h,,,imfutbolsala@gmail.com
214328,Institució Montserrat,FUTBOL 5 PREBENJAMÍ MIXT 1ª FASE CEEB,,Institució Montserrat,Genèrica,Tramitada,,2025-09-30,2025-09-20,,1,Nivell E,Casa,FUTBOL 5,PREBENJAMÍ,MIXT,Divendres,19:15 h,,,imfutbolsala@gmail.com
214327,Institució Montserrat,FUTBOL 5 BENJAMÍ MIXT 1ª FASE CEEB,,Institució Montserrat,Genèrica,Tramitada,,2025-09-30,2025-09-20,,1,Nivell E,Fora,FUTBOL 5,BENJAMÍ,MIXT,Divendres,19:15 h,,,imfutbolsala@gmail.com
214326,Institució Montserrat,FUTBOL 5 ALEVÍ MIXT 1ª FASE CEEB,,Institució Montserrat,Genèrica,Tramitada,,2025-09-30,2025-09-20,,1,Nivell E,Casa,FUTBOL 5,ALEVÍ,MIXT,Divendres,20:15 h,,,imfutbolsala@gmail.com
214325,Institució Montserrat,FUTBOL 5 PREALEVÍ MIXT 1ª FASE CEEB,,Institució Montserrat,Genèrica,Tramitada,,2025-09-30,2025-09-20,,1,Nivell E,Fora,FUTBOL 5,PREALEVÍ,MIXT,Divendres,20:15 h,,,imfutbolsala@gmail.com
214324,CE Vincit-Provençalenc A,FUTBOL 5 PREINFANTIL MIXT 1ª FASE CEEB,,CE Vincit-Provençalenc,Genèrica,Tramitada,,2025-09-24,2025-09-19,,1,Nivell D,Casa,FUTBOL 5,PREINFANTIL,MIXT,Divendres,19:00 h,,,cevincit@gmail.com
214323,"CE Vincit-Provençalenc ""D""",FUTBOL 5 PREALEVÍ MIXT 1ª FASE CEEB,,CE Vincit-Provençalenc,Genèrica,Tramitada,,2025-09-24,2025-09-19,,1,Nivell D,Fora,FUTBOL 5,PREALEVÍ,MIXT,Divendres,19:00 h,,,cevincit@gmail.com
214322,CE Vincit-Provençalenc C,FUTBOL 5 PREALEVÍ MIXT 1ª FASE CEEB,,CE Vincit-Provençalenc,Genèrica,Tramitada,,2025-09-24,2025-09-19,,1,Nivell C,Fora,FUTBOL 5,PREALEVÍ,MIXT,Divendres,18:00 h,,,CEVINCIT@GMAIL.COM
214321,"Club Esportiu Laietà (Futbol 5) ""A""",FUTBOL 5 MENUDETS|MENUDETES MIXT 1ª FASE CEEB,,Club Esportiu Laietà (Futbol 5),Genèrica,Tramitada,,2025-09-30,2025-09-19,,1,Nivell C,Casa,FUTBOL 5,MENUDETS,MIXT,Dissabte,09:30 h,,,polchepla@gmail.com
214320,"Club Esportiu Laietà (Futbol 5) ""A""",FUTBOL 5 MENUTS|MENUDES MIXT 1ª FASE CEEB,,Club Esportiu Laietà (Futbol 5),Genèrica,Tramitada,,2025-09-30,2025-09-19,,1,Nivell E,Casa,FUTBOL 5,MENUTS,MIXT,Dissabte,10:30 h,,,frankilaieta@gmail.com
214319,"Club Esportiu Laietà (Futbol 5) ""A""",FUTBOL 5 PREBENJAMÍ MIXT 1ª FASE CEEB,,Club Esportiu Laietà (Futbol 5),Genèrica,Tramitada,,2025-09-30,2025-09-19,,1,Nivell C,Fora,FUTBOL 5,PREBENJAMÍ,MIXT,Divendres,18:15 h,,,lle2pau@gmail.com
214316,"CE La Salle Gracia ""A""",BÀSQUET INFANTIL FEMENÍ 1ª FASE CEEB,,CE La Salle Gracia,Genèrica,Tramitada,,2025-09-22,2025-09-19,,1,Nivell C,1,BÀSQUET,INFANTIL,FEMENÍ,Divendres,18:30 h,,,afcpe11@gmail.com
214315,"CE La Salle Gracia ""A""",BÀSQUET PREINFANTIL FEMENÍ 1ª FASE CEEB,,CE La Salle Gracia,Genèrica,Tramitada,,2025-09-22,2025-09-19,,1,Nivell D,5,BÀSQUET,PREINFANTIL,FEMENÍ,Divendres,18:30 h,,,afcpe11@gmail.com
214314,"CE La Salle Gracia ""A""",BÀSQUET PREALEVÍ MIXT 1ª FASE CEEB,,CE La Salle Gracia,Genèrica,Tramitada,,2025-09-22,2025-09-19,,1,Nivell C,1,BÀSQUET,PREALEVÍ,MIXT,Divendres,18:30 h,,,afcpe11@gmail.com
214313,"Centre Eines ""A""",FUTBOL 5 LLIGA JOVE FEMENÍ 1ª FASE CEEB,,Centre Eines,Genèrica,Tramitada,,2025-10-02,2025-09-19,,1,Nivell B,,FUTBOL 5,SÈNIOR,FEMENÍ,Divendres,21:00 h,,,jboteydurich@gmail.com
214312,"CE La Salle Gracia ""A""",BÀSQUET PREBENJAMÍ MIXT 1ª FASE CEEB,,CE La Salle Gracia,Genèrica,Tramitada,,2025-09-22,2025-09-19,,1,Nivell D,5,BÀSQUET,PREBENJAMÍ,MIXT,Divendres,18:30 h,,,afcpe11@gmail.com
214311,"Lycée Français de Gavà (Bon Soleil) ""A""",VOLEIBOL ALEVÍ MIXT 1ª FASE CEEB,,Lycée Français de Gavà (Bon Soleil),Genèrica,Tramitada,,2025-09-29,2025-09-19,,1,Nivell E,Casa,VOLEIBOL,ALEVÍ,MIXT,Dissabte,10:00 h,,,deporte@bonsoleil.es
214310,"Lycée Français de Gavà (Bon Soleil) ""A""",VOLEIBOL INFANTIL FEMENÍ 1ª FASE CEEB,,Lycée Français de Gavà (Bon Soleil),Genèrica,Tramitada,,2025-09-29,2025-09-19,,1,Nivell E,Fora,VOLEIBOL,INFANTIL,FEMENI,Divendres,19:30 h,,,deporte@bonsoleil.es
214309,"Lycée Français de Gavà (Bon Soleil) ""A""",BÀSQUET PREINFANTIL FEMENÍ 1ª FASE CEEB,,Lycée Français de Gavà (Bon Soleil),Genèrica,Tramitada,,2025-09-29,2025-09-19,,1,Nivell C,Casa,BÀSQUET,PREINFANTIL,FEMENÍ,Dissabte,10:00 h,,,deporte@bonsoleil.es
214308,"Lycée Français de Gavà (Bon Soleil) ""A""",BÀSQUET CADET FEMENÍ 1ª FASE CEEB,,Lycée Français de Gavà (Bon Soleil),Genèrica,Tramitada,,2025-09-29,2025-09-19,,1,Nivell E,Casa,BÀSQUET,CADET,FEMENÍ,Divendres,19:15 h,,,deporte@bonsoleil.es
214307,"Lycée Français de Gavà (Bon Soleil) ""B""",BÀSQUET ALEVÍ FEMENÍ 1ª FASE CEEB,,Lycée Français de Gavà (Bon Soleil),Genèrica,Tramitada,,2025-09-29,2025-09-19,,1,Nivell E,Casa,BÀSQUET,ALEVÍ,FEMENÍ,Divendres,18:00 h,,,deporte@bonsoleil.es
214306,"Lycée Français de Gavà (Bon Soleil) ""A""",BÀSQUET BENJAMÍ MIXT 1ª FASE CEEB,,Lycée Français de Gavà (Bon Soleil),Genèrica,Tramitada,,2025-09-29,2025-09-19,,1,Nivell B,Casa,BÀSQUET,BENJAMÍ,MIXT,Divendres,18:00 h,,,deporte@bonsoleil.es
214305,"Lycée Français de Gavà (Bon Soleil) ""A""",BÀSQUET JUVENIL MIXT 1ª FASE CEEB,,Lycée Français de Gavà (Bon Soleil),Genèrica,Tramitada,,2025-09-29,2025-09-19,,1,Nivell A,Fora,BÀSQUET,JUVENIL,MIXT,Divendres,19:15 h,,,deporte@bonsoleil.es
214304,"Lycée Français de Gavà (Bon Soleil) ""A""",BÀSQUET ALEVÍ FEMENÍ 1ª FASE CEEB,,Lycée Français de Gavà (Bon Soleil),Genèrica,Tramitada,,2025-09-29,2025-09-19,,1,Nivell A,Fora,BÀSQUET,ALEVÍ,FEMENÍ,Divendres,19:15 h,,,deporte@bonsoleil.es
214303,"Lycée Français de Gavà (Bon Soleil) ""A""",BÀSQUET PREALEVÍ MIXT 1ª FASE CEEB,,Lycée Français de Gavà (Bon Soleil),Genèrica,Tramitada,,2025-09-29,2025-09-19,,1,Nivell C,Fora,BÀSQUET,PREALEVÍ,MIXT,Divendres,18:00 h,,,deporte@bonsoleil.es
214302,"Lycée Français de Gavà (Bon Soleil) ""A""",BÀSQUET PREBENJAMÍ MIXT 1ª FASE CEEB,,Lycée Français de Gavà (Bon Soleil),Genèrica,Tramitada,,2025-09-29,2025-09-19,,1,Nivell C,Fora,BÀSQUET,PREBENJAMÍ,MIXT,Divendres,18:00 h,,,deporte@bonsoleil.es
214301,"Lycée Français de Gavà (Bon Soleil) ""B""",FUTBOL 5 PREBENJAMÍ MIXT 1ª FASE CEEB,,Lycée Français de Gavà (Bon Soleil),Genèrica,Tramitada,,2025-09-29,2025-09-19,,1,Nivell E,Casa,FUTBOL 5,PREBENJAMÍ,MIXT,Dissabte,11:00 h,,,deporte@bonsoleil.es
214300,"Lycée Français de Gavà (Bon Soleil) ""A""",FUTBOL 5 PREBENJAMÍ MIXT 1ª FASE CEEB,,Lycée Français de Gavà (Bon Soleil),Genèrica,Tramitada,,2025-09-29,2025-09-19,,1,Nivell C,Casa,FUTBOL 5,PREBENJAMÍ,MIXT,Dissabte,11:00 h,,,deporte@bonsoleil.es
214299,"Lycée Français de Gavà (Bon Soleil) ""A""",FUTBOL 5 MENUTS|MENUDES MIXT 1ª FASE CEEB,,Lycée Français de Gavà (Bon Soleil),Genèrica,Tramitada,,2025-09-29,2025-09-19,,1,Nivell A,Casa,FUTBOL 5,MENUTS,MIXT,Dissabte,10:00 h,,,deporte@bonsoleil.es
214298,"Lycée Français de Gavà (Bon Soleil) ""C""",FUTBOL 5 PREBENJAMÍ MIXT 1ª FASE CEEB,,Lycée Français de Gavà (Bon Soleil),Genèrica,Tramitada,,2025-09-29,2025-09-19,,1,Nivell C,Casa,FUTBOL 5,PREBENJAMÍ,MIXT,Dissabte,10:00 h,,,deporte@bonsoleil.es
214297,"Lycée Français de Gavà (Bon Soleil) ""A""",FUTBOL 5 PREINFANTIL MIXT 1ª FASE CEEB,,Lycée Français de Gavà (Bon Soleil),Genèrica,Tramitada,,2025-09-29,2025-09-19,,1,Nivell B,Casa,FUTBOL 5,PREINFANTIL,MIXT,Dissabte,09:00 h,,,deporte@bonsoleil.es
214296,"Lycée Français de Gavà (Bon Soleil) ""A""",FUTBOL 5 JUVENIL MIXT 1ª FASE CEEB,,Lycée Français de Gavà (Bon Soleil),Genèrica,Tramitada,,2025-09-29,2025-09-19,,1,Nivell A,Casa,FUTBOL 5,JUVENIL,MIXT,Divendres,19:00 h,,,deporte@bonsoleil.es
214295,"Lycée Français de Gavà (Bon Soleil) ""A""",FUTBOL 5 CADET MIXT 1ª FASE CEEB,,Lycée Français de Gavà (Bon Soleil),Genèrica,Tramitada,,2025-09-29,2025-09-19,,1,Nivell B,Casa,FUTBOL 5,CADET,MIXT,Divendres,20:00 h,,,deporte@bonsoleil.es
214294,"Lycée Français de Gavà (Bon Soleil) ""A""",FUTBOL 5 PREALEVÍ MIXT 1ª FASE CEEB,,Lycée Français de Gavà (Bon Soleil),Genèrica,Tramitada,,2025-09-29,2025-09-19,,1,Nivell C,Casa,FUTBOL 5,PREALEVÍ,MIXT,Divendres,18:00 h,,,deporte@bonsoleil.es
214293,"Lycée Français de Gavà (Bon Soleil) ""A""",FUTBOL 5 INFANTIL MIXT 1ª FASE CEEB,,Lycée Français de Gavà (Bon Soleil),Genèrica,Tramitada,,2025-09-29,2025-09-19,,1,Nivell A,Fora,FUTBOL 5,INFANTIL,MIXT,Divendres,20:00 h,,,deporte@bonsoleil.es
214292,"Institut Ernest Lluch (AE L'Eixample) ""B""",VOLEIBOL INFANTIL MIXT 1ª FASE CEEB,,Institut Ernest Lluch (AE L'Eixample),Genèrica,Tramitada,,,2025-09-19,,1,Nivell C,8,VOLEIBOL,INFANTIL,MIXT,Divendres,19:30 h,,,joanmiro@ae-eixample.cat
214291,"Lycée Français de Gavà (Bon Soleil) ""A""",FUTBOL 5 ALEVÍ MIXT 1ª FASE CEEB,,Lycée Français de Gavà (Bon Soleil),Genèrica,Tramitada,,2025-09-29,2025-09-19,,1,Nivell C,Fora,FUTBOL 5,ALEVÍ,MIXT,Divendres,19:00 h,,,deporte@bonsoleil.es
214290,"Institut Ernest Lluch (AE L'Eixample) ""A""",VOLEIBOL INFANTIL MIXT 1ª FASE CEEB,,Institut Ernest Lluch (AE L'Eixample),Genèrica,Tramitada,,,2025-09-19,,1,Nivell C,8,VOLEIBOL,INFANTIL,MIXT,Divendres,18:00 h,,,joanmiro@ae-eixample.cat
214289,"Lycée Français de Gavà (Bon Soleil) ""A""",FUTBOL 5 BENJAMÍ MIXT 1ª FASE CEEB,,Lycée Français de Gavà (Bon Soleil),Genèrica,Tramitada,,2025-09-29,2025-09-19,,1,Nivell A,Fora,FUTBOL 5,BENJAMÍ,MIXT,Divendres,18:00 h,,,deporte@bonsoleil.es
214288,"Institut Ernest Lluch (AE L'Eixample) ""A""",BÀSQUET LLIGA JOVE MIXT 1ª FASE CEEB,,Institut Ernest Lluch (AE L'Eixample),Genèrica,Tramitada,,,2025-09-19,,1,Nivell C,8,BÀSQUET,SÈNIOR,MIXT,Divendres,19:30 h,,,joanmiro@ae-eixample.cat
214287,"Institut Ernest Lluch (AE L'Eixample) ""A""",BÀSQUET CADET MIXT 1ª FASE CEEB,,Institut Ernest Lluch (AE L'Eixample),Genèrica,Tramitada,,,2025-09-19,,1,Nivell C,8,BÀSQUET,CADET,MIXT,Divendres,19:30 h,,,joanmiro@ae-eixample.cat
214286,"Institut Ernest Lluch (AE L'Eixample) ""A""",BÀSQUET PREINFANTIL MIXT 1ª FASE CEEB,,Institut Ernest Lluch (AE L'Eixample),Genèrica,Tramitada,,,2025-09-19,,1,Nivell C,8,BÀSQUET,PREINFANTIL,MIXT,Divendres,18:15 h,,,joanmiro@ae-eixample.cat
214285,"Institut Ernest Lluch (AE L'Eixample) ""A""",FUTBOL 5 LLIGA JOVE MIXT 1ª FASE CEEB,,Institut Ernest Lluch (AE L'Eixample),Genèrica,Tramitada,,,2025-09-19,,1,Nivell C,4,FUTBOL 5,SÈNIOR,MIXT,Divendres,19:15 h,,,joanmiro@ae-eixample.cat
214284,"Institut Ernest Lluch (AE L'Eixample) ""B""",FUTBOL 5 JUVENIL MIXT 1ª FASE CEEB,,Institut Ernest Lluch (AE L'Eixample),Genèrica,Tramitada,,,2025-09-19,,1,Nivell C,4,FUTBOL 5,JUVENIL,MIXT,Divendres,18:15 h,,,joanmiro@ae-eixample.cat
214283,"Institut Ernest Lluch (AE L'Eixample) ""A""",FUTBOL 5 JUVENIL MIXT 1ª FASE CEEB,,Institut Ernest Lluch (AE L'Eixample),Genèrica,Tramitada,,,2025-09-19,,1,Nivell C,4,FUTBOL 5,JUVENIL,MIXT,Divendres,19:15 h,,,joanmiro@ae-eixample.cat
214282,"Institut Ernest Lluch (AE L'Eixample) ""A""",FUTBOL 5 INFANTIL MIXT 1ª FASE CEEB,,Institut Ernest Lluch (AE L'Eixample),Genèrica,Tramitada,,,2025-09-19,,1,Nivell C,4,FUTBOL 5,INFANTIL,MIXT,Divendres,19:00 h,,,joanmiro@ae-eixample.cat
214281,"Institut Ernest Lluch (AE L'Eixample) ""A""",FUTBOL 5 PREINFANTIL MIXT 1ª FASE CEEB,,Institut Ernest Lluch (AE L'Eixample),Genèrica,Tramitada,,,2025-09-19,,1,Nivell C,4,FUTBOL 5,PREINFANTIL,MIXT,Divendres,19:00 h,,,joanmiro@ae-eixample.cat
214280,"Escola Joan Miró (AE L'Eixample) ""A""",BÀSQUET PREALEVÍ MIXT 1ª FASE CEEB,,Escola Joan Miró (AE L'Eixample),Genèrica,Tramitada,,,2025-09-19,,1,Nivell C,8,BÀSQUET,PREALEVÍ,MIXT,Divendres,18:15 h,,,joanmiro@ae-eixample.cat
214279,"Escola Joan Miró (AE L'Eixample) ""A""",BÀSQUET BENJAMÍ MIXT 1ª FASE CEEB,,Escola Joan Miró (AE L'Eixample),Genèrica,Tramitada,,,2025-09-19,,1,Nivell C,8,BÀSQUET,BENJAMÍ,MIXT,Divendres,18:15 h,,,joanmiro@ae-eixample.cat
214278,"Escola Joan Miró (AE L'Eixample) ""A""",FUTBOL 5 PREALEVÍ MIXT 1ª FASE CEEB,,Escola Joan Miró (AE L'Eixample),Genèrica,Tramitada,,,2025-09-19,,1,Nivell C,4,FUTBOL 5,PREALEVÍ,MIXT,Divendres,18:15 h,,,joanmiro@ae-eixample.cat
214277,"Escola Joan Miró (AE L'Eixample) ""A""",FUTBOL 5 BENJAMÍ MIXT 1ª FASE CEEB,,Escola Joan Miró (AE L'Eixample),Genèrica,Tramitada,,,2025-09-19,,1,Nivell C,4,FUTBOL 5,BENJAMÍ,MIXT,Divendres,18:00 h,,,joanmiro@ae-eixample.cat
214276,"Escola Joan Miró (AE L'Eixample) ""A""",FUTBOL 5 PREBENJAMÍ MIXT 1ª FASE CEEB,,Escola Joan Miró (AE L'Eixample),Genèrica,Tramitada,,,2025-09-19,,1,Nivell C,4,FUTBOL 5,PREBENJAMÍ,MIXT,Divendres,18:00 h,,,joanmiro@ae-eixample.cat
214275,Futsal Dante,FUTBOL 5 PREBENJAMÍ MIXT 1ª FASE CEEB,,Futsal Dante,Genèrica,Tramitada,,2025-09-29,2025-09-19,,1,Nivell C,Casa,FUTBOL 5,PREBENJAMÍ,MIXT,Divendres,18:30 h,,,direccio@futsaldante.com
214274,Futsal Dante,FUTBOL 5 ALEVÍ MIXT 1ª FASE CEEB,,Futsal Dante,Genèrica,Tramitada,,2025-09-29,2025-09-19,,1,Nivell A,Casa,FUTBOL 5,ALEVÍ,MIXT,Divendres,19:30 h,,,direccio@futsaldante.com
214273,"ACE Sansur ""A""",FUTBOL 5 PREINFANTIL MIXT 1ª FASE CEEB,,ACE Sansur,Genèrica,Tramitada,,2025-09-22,2025-09-18,,1,Nivell A,Casa,FUTBOL 5,PREINFANTIL,MIXT,Dissabte,18:30 h,,,acesansur1979@gmail.com
214272,"Escola Pràctiques (AE L'Eixample) ""A""",FUTBOL 5 ALEVÍ MIXT 1ª FASE CEEB,,Escola Pràctiques (AE L'Eixample),Genèrica,Tramitada,,,2025-09-18,,1,Nivell E,5,FUTBOL 5,ALEVÍ,MIXT,Divendres,18:30 h,,,practiques@ae-eixample.cat
214271,"Escola Pràctiques (AE L'Eixample) ""A""",FUTBOL 5 BENJAMÍ MIXT 1ª FASE CEEB,,Escola Pràctiques (AE L'Eixample),Genèrica,Tramitada,,,2025-09-18,,1,Nivell E,1,FUTBOL 5,BENJAMÍ,MIXT,Divendres,19:30 h,,,practiques@ae-eixample.cat
214270,"Escola Pràctiques (AE L'Eixample) ""A""",FUTBOL 5 PREBENJAMÍ MIXT 1ª FASE CEEB,,Escola Pràctiques (AE L'Eixample),Genèrica,Tramitada,,,2025-09-18,,1,Nivell E,1,FUTBOL 5,PREBENJAMÍ,MIXT,Divendres,18:30 h,,,practiques@ae-eixample.cat
214269,"Fundació Brafa ""A""",FUTBOL 7 ALEVÍ MIXT 1ª FASE CEEB,,Fundació Brafa,Genèrica,Tramitada,,2025-09-18,2025-09-18,,1,Nivell C,Casa,FUTBOL 7,ALEVÍ,MIXT,Dissabte,09:00 h,LA PRIMERA JORNADA HA DE JUGAR A CASA PERQUÈ ALTERNA CAMP DE COMPETICIÓ AMB UN ALTRE EQUIP,,albert.dominguez@bbva.com
214268,"Fundació Brafa ""A""",FUTBOL 7 PREALEVÍ MIXT 1ª FASE CEEB,,Fundació Brafa,Genèrica,Tramitada,,2025-09-18,2025-09-18,,1,Nivell C,Fora,FUTBOL 7,PREALEVÍ,MIXT,Dissabte,10:15 h,LA PRIMERA JORNADA HA DE JUGAR FORA PERQUÈ ALTERNA CAMP DE COMPETICIÓ AMB UN ALTRE EQUIP,,ivancitoelmasgrande@gmail.com
214267,"Fundació Brafa ""A""",FUTBOL 7 BENJAMÍ MIXT 1ª FASE CEEB,,Fundació Brafa,Genèrica,Tramitada,,2025-09-18,2025-09-18,,1,Nivell C,Casa,FUTBOL 7,BENJAMÍ,MIXT,Dissabte,10:15 h,LA PRIMERA JORNADA HA DE JUGAR A CASA PERQUÈ ALTERNA CAMP DE COMPETICIÓ AMB UN ALTRE EQUIP,,frandepadua@gmail.com
214266,"Fundació Brafa ""A""",FUTBOL 7 PREBENJAMÍ MIXT 1ª FASE CEEB,,Fundació Brafa,Genèrica,Tramitada,,2025-09-18,2025-09-18,,1,Nivell C,Fora,FUTBOL 7,PREBENJAMÍ,MIXT,Dissabte,09:00 h,LA PRIMERA JORNADA HA DE JUGAR FORA PERQUÈ ALTERNA CAMP DE COMPETICIÓ AMB UN ALTRE EQUIP,,nachoparraanguera@gmail.com
214265,"Fundació Brafa ""A""",FUTBOL 7 MENUTS|MENUDES MIXT 1ª FASE CEEB,,Fundació Brafa,Genèrica,Tramitada,,2025-09-18,2025-09-18,,1,Nivell C,Indiferent,FUTBOL 7,MENUTS,MIXT,Dissabte,09:00 h,,,wrivero657@gmail.com
214264,"ACE Sansur ""D""",FUTBOL 5 INFANTIL MIXT 1ª FASE CEEB,,ACE Sansur,Genèrica,Tramitada,,2025-09-22,2025-09-18,,1,Nivell C,Fora,FUTBOL 5,INFANTIL,MIXT,Divendres,18:00 h,,,acesansur1979@gmail.com
214263,"Club Esportiu Laietà (Futbol 5) ""A""",FUTBOL 5 BENJAMÍ MIXT 1ª FASE CEEB,,Club Esportiu Laietà (Futbol 5),Genèrica,Tramitada,,2025-09-30,2025-09-18,,1,Nivell C,Casa,FUTBOL 5,BENJAMÍ,MIXT,Divendres,18:15 h,,,janligugomi@gmail.com
214261,"Club Esportiu Laietà (Futbol 5) ""Vermell""",FUTBOL 5 ALEVÍ MIXT 1ª FASE CEEB,,Club Esportiu Laietà (Futbol 5),Genèrica,Tramitada,,2025-09-30,2025-09-18,,1,Nivell E,Fora,FUTBOL 5,ALEVÍ,MIXT,Divendres,19:15 h,,,alexgoncalvesp@gmail.com
214260,"Club Esportiu Laietà (Futbol 5) ""Blau""",FUTBOL 5 ALEVÍ MIXT 1ª FASE CEEB,,Club Esportiu Laietà (Futbol 5),Genèrica,Tramitada,,2025-09-30,2025-09-18,,1,Nivell C,Casa,FUTBOL 5,ALEVÍ,MIXT,Divendres,19:15 h,,,frankilaieta@gmail.com
214259,"Centre Montserrat-Xavier ""A""",FUTBOL 5 LLIGA JOVE FEMENÍ 1ª FASE CEEB,,Centre Montserrat-Xavier,Genèrica,Facturada,,,2025-09-18,,1,Nivell A,Casa,FUTBOL 5,SÈNIOR,FEMENÍ,Divendres,20:00 h,,,cmx1904futsal@gmail.com
214258,Centre Montserrat-Xavier,FUTBOL 5 LLIGA JOVE FEMENÍ 1ª FASE CEEB,,Centre Montserrat-Xavier,Genèrica,Facturada,,,2025-09-18,,1,Nivell E,Casa,FUTBOL 5,SÈNIOR,FEMENÍ,Divendres,20:00 h,,,cmx1904futsal@gmail.com
214257,"Jesuïtes Casp ""B""",FUTBOL 5 ALEVÍ MIXT 1ª FASE CEEB,,Jesuïtes Casp,Genèrica,Tramitada,,2025-09-25,2025-09-18,,1,Nivell D,3,FUTBOL 5,ALEVÍ,MIXT,Dissabte,12:30 h,,,aecaspfutsal@gmail.com
214256,"Jesuïtes Casp ""A""",FUTBOL 5 BENJAMÍ MIXT 1ª FASE CEEB,,Jesuïtes Casp,Genèrica,Tramitada,,2025-09-25,2025-09-18,,1,Nivell B,3,FUTBOL 5,BENJAMÍ,MIXT,Dissabte,11:15 h,,,aecaspfutsal@gmail.com
214255,"Secció Esportiva La Salle Bonanova ""A""",HANDBOL PREBENJAMÍ MIXT 1ª FASE CEEB,,Secció Esportiva La Salle Bonanova,Genèrica,Tramitada,,2025-10-02,2025-09-18,,1,Nivell A,Casa,HANDBOL,PREBENJAMÍ,MIXT,Dissabte,09:30 h,,,handbol@sebonanova.lasalle.cat
